"","Date_of_game","Team1","Team2","Pointspread","Score1","Score2","scorediff","Location","ATLANTA HAWKS","BOSTON CELTICS","BROOKLYN NETS","CHARLOTTE HORNETS","CHICAGO BULLS","CLEVELAND CAVALIERS","DALLAS MAVERICKS","DENVER NUGGETS","DETROIT PISTONS","GOLDEN STATE WARRIORS","HOUSTON ROCKETS","INDIANA PACERS","LOS ANGELES CLIPPERS","LOS ANGELES LAKERS","MEMPHIS GRIZZLIES","MIAMI HEAT","MILWAUKEE BUCKS","MINNESOTA TIMBERWOLVES","NEW ORLEANS PELICANS","NEW YORK KNICKS","OKLAHOMA CITY THUNDER","ORLANDO MAGIC","PHILADELPHIA 76ERS","PHOENIX SUNS","PORTLAND TRAIL BLAZERS","SACRAMENTO KINGS","SAN ANTONIO SPURS","TORONTO RAPTORS","UTAH JAZZ","WASHINGTON WIZARDS"
"477",2016-12-14,"DALLAS MAVERICKS","DETROIT PISTONS",5.5,85,95,-10,"H",0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",2017-02-15,"DALLAS MAVERICKS","DETROIT PISTONS",4.5,91,98,-7,"V",0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",2016-11-09,"DALLAS MAVERICKS","GOLDEN STATE WARRIORS",16.5,95,116,-21,"V",0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480",2016-12-30,"DALLAS MAVERICKS","GOLDEN STATE WARRIORS",18,99,108,-9,"V",0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481",2017-03-21,"DALLAS MAVERICKS","GOLDEN STATE WARRIORS",4.5,87,112,-25,"H",0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482",2016-10-28,"DALLAS MAVERICKS","HOUSTON ROCKETS",1,98,106,-8,"H",0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",2016-10-30,"DALLAS MAVERICKS","HOUSTON ROCKETS",4.5,92,93,-1,"V",0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",2016-12-10,"DALLAS MAVERICKS","HOUSTON ROCKETS",12.5,87,109,-22,"V",0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485",2016-12-27,"DALLAS MAVERICKS","HOUSTON ROCKETS",5.5,107,123,-16,"H",0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486",2016-10-26,"DALLAS MAVERICKS","INDIANA PACERS",5.5,121,130,-9,"V",0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"487",2016-12-09,"DALLAS MAVERICKS","INDIANA PACERS",4.5,111,103,8,"H",0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488",2016-11-23,"DALLAS MAVERICKS","LOS ANGELES CLIPPERS",10.5,104,124,-20,"H",0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489",2016-12-23,"DALLAS MAVERICKS","LOS ANGELES CLIPPERS",6,90,88,2,"V",0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490",2017-03-23,"DALLAS MAVERICKS","LOS ANGELES CLIPPERS",5.5,97,95,2,"H",0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491",2017-04-05,"DALLAS MAVERICKS","LOS ANGELES CLIPPERS",11.5,101,112,-11,"V",0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492",2016-11-08,"DALLAS MAVERICKS","LOS ANGELES LAKERS",4.5,109,97,12,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493",2016-12-29,"DALLAS MAVERICKS","LOS ANGELES LAKERS",3.5,101,89,12,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494",2017-01-22,"DALLAS MAVERICKS","LOS ANGELES LAKERS",-6,122,73,49,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495",2017-03-07,"DALLAS MAVERICKS","LOS ANGELES LAKERS",-9,122,111,11,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"496",2016-11-18,"DALLAS MAVERICKS","MEMPHIS GRIZZLIES",3.5,64,80,-16,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",2017-03-03,"DALLAS MAVERICKS","MEMPHIS GRIZZLIES",2.5,104,100,4,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498",2017-03-31,"DALLAS MAVERICKS","MEMPHIS GRIZZLIES",3.5,90,99,-9,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499",2017-04-12,"DALLAS MAVERICKS","MEMPHIS GRIZZLIES",9,100,93,7,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500",2017-01-19,"DALLAS MAVERICKS","MIAMI HEAT",2,95,99,-4,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501",2017-02-27,"DALLAS MAVERICKS","MIAMI HEAT",1.5,96,89,7,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502",2016-11-06,"DALLAS MAVERICKS","MILWAUKEE BUCKS",-2.5,86,75,11,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"503",2017-04-02,"DALLAS MAVERICKS","MILWAUKEE BUCKS",6.5,109,105,4,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"504",2017-01-09,"DALLAS MAVERICKS","MINNESOTA TIMBERWOLVES",4.5,92,101,-9,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"505",2017-01-15,"DALLAS MAVERICKS","MINNESOTA TIMBERWOLVES",-1,98,87,11,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"506",2017-02-24,"DALLAS MAVERICKS","MINNESOTA TIMBERWOLVES",3.5,84,97,-13,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"507",2016-11-27,"DALLAS MAVERICKS","NEW ORLEANS PELICANS",5.5,91,81,10,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"508",2016-12-26,"DALLAS MAVERICKS","NEW ORLEANS PELICANS",4.5,104,111,-7,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"509",2017-02-25,"DALLAS MAVERICKS","NEW ORLEANS PELICANS",2,96,83,13,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"510",2017-03-29,"DALLAS MAVERICKS","NEW ORLEANS PELICANS",4.5,118,121,-3,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"511",2016-11-14,"DALLAS MAVERICKS","NEW YORK KNICKS",4,77,93,-16,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"512",2017-01-25,"DALLAS MAVERICKS","NEW YORK KNICKS",-3,103,95,8,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"513",2017-01-26,"DALLAS MAVERICKS","OKLAHOMA CITY THUNDER",9.5,98,109,-11,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"514",2017-03-05,"DALLAS MAVERICKS","OKLAHOMA CITY THUNDER",-1,104,89,15,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"515",2017-03-27,"DALLAS MAVERICKS","OKLAHOMA CITY THUNDER",2,91,92,-1,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"516",2016-11-19,"DALLAS MAVERICKS","ORLANDO MAGIC",7.5,87,95,-8,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"517",2017-02-11,"DALLAS MAVERICKS","ORLANDO MAGIC",-6.5,112,80,32,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"518",2017-02-01,"DALLAS MAVERICKS","PHILADELPHIA 76ERS",-7,113,95,18,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"519",2017-03-17,"DALLAS MAVERICKS","PHILADELPHIA 76ERS",-5.5,74,116,-42,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"520",2017-01-05,"DALLAS MAVERICKS","PHOENIX SUNS",-5.5,95,102,-7,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"521",2017-01-12,"DALLAS MAVERICKS","PHOENIX SUNS",-2,113,108,5,"N",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"522",2017-03-11,"DALLAS MAVERICKS","PHOENIX SUNS",-5.5,98,100,-2,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"523",2017-04-09,"DALLAS MAVERICKS","PHOENIX SUNS",2.5,111,124,-13,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"524",2016-11-04,"DALLAS MAVERICKS","PORTLAND TRAIL BLAZERS",2.5,95,105,-10,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"525",2016-12-21,"DALLAS MAVERICKS","PORTLAND TRAIL BLAZERS",6,96,95,1,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"526",2017-02-03,"DALLAS MAVERICKS","PORTLAND TRAIL BLAZERS",6,108,104,4,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"527",2017-02-07,"DALLAS MAVERICKS","PORTLAND TRAIL BLAZERS",2.5,113,114,-1,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"528",2016-12-07,"DALLAS MAVERICKS","SACRAMENTO KINGS",3.5,89,120,-31,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"529",2016-12-18,"DALLAS MAVERICKS","SACRAMENTO KINGS",-1,99,79,20,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"530",2017-04-04,"DALLAS MAVERICKS","SACRAMENTO KINGS",-2,87,98,-11,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"531",2016-11-21,"DALLAS MAVERICKS","SAN ANTONIO SPURS",16,91,96,-5,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"532",2016-11-30,"DALLAS MAVERICKS","SAN ANTONIO SPURS",9,87,94,-7,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"533",2017-01-29,"DALLAS MAVERICKS","SAN ANTONIO SPURS",12.5,105,101,4,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"534",2017-04-07,"DALLAS MAVERICKS","SAN ANTONIO SPURS",-5.5,89,102,-13,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"535",2017-03-13,"DALLAS MAVERICKS","TORONTO RAPTORS",4.5,78,100,-22,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"536",2017-03-25,"DALLAS MAVERICKS","TORONTO RAPTORS",1,86,94,-8,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"537",2016-11-02,"DALLAS MAVERICKS","UTAH JAZZ",3.5,81,97,-16,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"538",2016-12-16,"DALLAS MAVERICKS","UTAH JAZZ",11,100,103,-3,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"539",2017-01-20,"DALLAS MAVERICKS","UTAH JAZZ",5.5,107,112,-5,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"540",2017-02-09,"DALLAS MAVERICKS","UTAH JAZZ",2.5,112,105,7,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"541",2017-01-03,"DALLAS MAVERICKS","WASHINGTON WIZARDS",1,113,105,8,"H",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
"542",2017-03-15,"DALLAS MAVERICKS","WASHINGTON WIZARDS",7.5,112,107,5,"V",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
"543",2016-11-05,"DENVER NUGGETS","DETROIT PISTONS",4.5,86,103,-17,"V",0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"544",2016-11-12,"DENVER NUGGETS","DETROIT PISTONS",-5.5,95,106,-11,"H",0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"545",2016-11-10,"DENVER NUGGETS","GOLDEN STATE WARRIORS",6.5,101,125,-24,"H",0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546",2017-01-02,"DENVER NUGGETS","GOLDEN STATE WARRIORS",15.5,119,127,-8,"V",0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"547",2017-02-13,"DENVER NUGGETS","GOLDEN STATE WARRIORS",12,132,110,22,"H",0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"548",2016-12-02,"DENVER NUGGETS","HOUSTON ROCKETS",-5,110,128,-18,"H",0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"549",2017-03-18,"DENVER NUGGETS","HOUSTON ROCKETS",2.5,105,109,-4,"H",0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"550",2017-03-20,"DENVER NUGGETS","HOUSTON ROCKETS",8,124,125,-1,"V",0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"551",2017-04-05,"DENVER NUGGETS","HOUSTON ROCKETS",8,104,110,-6,"V",0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"552",2017-01-12,"DENVER NUGGETS","INDIANA PACERS",4.5,140,112,28,"N",0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"553",2017-03-24,"DENVER NUGGETS","INDIANA PACERS",1.5,125,117,8,"V",0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554",2016-12-20,"DENVER NUGGETS","LOS ANGELES CLIPPERS",8,102,119,-17,"V",0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"555",2016-12-26,"DENVER NUGGETS","LOS ANGELES CLIPPERS",-4.5,106,102,4,"V",0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"556",2017-01-21,"DENVER NUGGETS","LOS ANGELES CLIPPERS",-5,123,98,25,"H",0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"557",2017-03-16,"DENVER NUGGETS","LOS ANGELES CLIPPERS",-5,129,114,15,"H",0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"558",2017-01-17,"DENVER NUGGETS","LOS ANGELES LAKERS",-1,127,121,6,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559",2017-01-31,"DENVER NUGGETS","LOS ANGELES LAKERS",-2,116,120,-4,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560",2017-03-13,"DENVER NUGGETS","LOS ANGELES LAKERS",-13,129,101,28,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"561",2016-11-08,"DENVER NUGGETS","MEMPHIS GRIZZLIES",3.5,107,108,-1,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"562",2017-02-01,"DENVER NUGGETS","MEMPHIS GRIZZLIES",3.5,99,119,-20,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563",2017-02-26,"DENVER NUGGETS","MEMPHIS GRIZZLIES",-2,98,105,-7,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"564",2016-11-30,"DENVER NUGGETS","MIAMI HEAT",-6.5,98,106,-8,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565",2017-04-02,"DENVER NUGGETS","MIAMI HEAT",3.5,116,113,3,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566",2017-02-03,"DENVER NUGGETS","MILWAUKEE BUCKS",-3.5,121,117,4,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"567",2017-03-01,"DENVER NUGGETS","MILWAUKEE BUCKS",3.5,110,98,12,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"568",2016-11-03,"DENVER NUGGETS","MINNESOTA TIMBERWOLVES",3.5,102,99,3,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"569",2016-12-28,"DENVER NUGGETS","MINNESOTA TIMBERWOLVES",-4.5,105,103,2,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"570",2017-01-22,"DENVER NUGGETS","MINNESOTA TIMBERWOLVES",3.5,108,111,-3,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"571",2017-02-15,"DENVER NUGGETS","MINNESOTA TIMBERWOLVES",-6,99,112,-13,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"572",2016-10-26,"DENVER NUGGETS","NEW ORLEANS PELICANS",1,107,102,5,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"573",2017-03-26,"DENVER NUGGETS","NEW ORLEANS PELICANS",-7.5,90,115,-25,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"574",2017-04-04,"DENVER NUGGETS","NEW ORLEANS PELICANS",3,134,131,3,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"575",2017-04-07,"DENVER NUGGETS","NEW ORLEANS PELICANS",-6.5,122,106,16,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"576",2016-12-17,"DENVER NUGGETS","NEW YORK KNICKS",-4,127,114,13,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"577",2017-02-10,"DENVER NUGGETS","NEW YORK KNICKS",1.5,131,123,8,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"578",2016-11-25,"DENVER NUGGETS","OKLAHOMA CITY THUNDER",2.5,129,132,-3,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"579",2017-01-07,"DENVER NUGGETS","OKLAHOMA CITY THUNDER",7,106,121,-15,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"580",2017-04-09,"DENVER NUGGETS","OKLAHOMA CITY THUNDER",-4.5,105,106,-1,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"581",2017-04-12,"DENVER NUGGETS","OKLAHOMA CITY THUNDER",5,111,105,6,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"582",2016-12-10,"DENVER NUGGETS","ORLANDO MAGIC",-2,121,113,8,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"583",2017-01-16,"DENVER NUGGETS","ORLANDO MAGIC",-5.5,125,112,13,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"584",2016-12-05,"DENVER NUGGETS","PHILADELPHIA 76ERS",-3.5,106,98,8,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"585",2016-12-30,"DENVER NUGGETS","PHILADELPHIA 76ERS",-10.5,122,124,-2,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"586",2016-11-16,"DENVER NUGGETS","PHOENIX SUNS",-4.5,120,104,16,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"587",2016-11-27,"DENVER NUGGETS","PHOENIX SUNS",2,120,114,6,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"588",2017-01-26,"DENVER NUGGETS","PHOENIX SUNS",-6.5,127,120,7,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"589",2017-01-28,"DENVER NUGGETS","PHOENIX SUNS",3.5,123,112,11,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"590",2016-10-29,"DENVER NUGGETS","PORTLAND TRAIL BLAZERS",-1,113,115,-2,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"591",2016-11-13,"DENVER NUGGETS","PORTLAND TRAIL BLAZERS",7.5,105,112,-7,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"592",2016-12-15,"DENVER NUGGETS","PORTLAND TRAIL BLAZERS",-2,132,120,12,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"593",2017-03-28,"DENVER NUGGETS","PORTLAND TRAIL BLAZERS",1.5,113,122,-9,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"594",2017-01-03,"DENVER NUGGETS","SACRAMENTO KINGS",-3.5,113,120,-7,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"595",2017-02-23,"DENVER NUGGETS","SACRAMENTO KINGS",-7,100,116,-16,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"596",2017-03-06,"DENVER NUGGETS","SACRAMENTO KINGS",-12,108,96,12,"H",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"597",2017-03-11,"DENVER NUGGETS","SACRAMENTO KINGS",-5.5,105,92,13,"V",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
