"","X.3","X.2","Rk","G","Date","X","Opp","W.L","Tm","Opp.1","TeamFG","TeamFGA","TeamFG.","Team3P","Team3PA","Team3P.","TeamFT","TeamFTA","TeamFT.","TeamORB","TeamTRB","TeamAST","TeamSTL","TeamBLK","TeamTOV","TeamPF","X.1","OppoFG","OppoFGA","OppoFG.","Oppo3P","Oppo3PA","Oppo3P.","OppoFT","OppoFTA","OppoFT.","OppoORB","OppoTRB","OppoAST","OppoSTL","OppoBLK","OppoTOV","OppoPF","Tm1","TPdiff","TRBdiff","FTdiff","ASTdiff","BLKdiff","TOVdiff"
"313",343,343,73,73,"2017-03-26","","PHOENIX SUNS","W",120,106,42,87,0.483,14,30,0.467,22,24,0.917,8,41,29,8,2,7,14,NA,41,81,0.506,6,16,0.375,18,22,0.818,8,39,25,6,3,12,17,"CHARLOTTE HORNETS",8,2,4,4,-1,-5
"314",312,312,42,42,"2017-01-18","","PORTLAND TRAIL BLAZERS","W",107,85,41,87,0.471,11,26,0.423,14,17,0.824,8,51,28,11,7,12,13,NA,33,94,0.351,8,31,0.258,11,11,1,15,50,18,10,12,15,11,"CHARLOTTE HORNETS",3,1,3,10,-5,-3
"315",319,319,49,49,"2017-01-31","@","PORTLAND TRAIL BLAZERS","L",98,115,33,83,0.398,11,31,0.355,21,25,0.84,3,42,20,3,6,9,13,NA,42,93,0.452,11,31,0.355,20,23,0.87,11,51,23,8,2,8,18,"CHARLOTTE HORNETS",0,-9,1,-3,4,1
"316",318,318,48,48,"2017-01-28","","SACRAMENTO KINGS","L",106,109,36,75,0.48,12,37,0.324,22,24,0.917,7,34,24,4,7,11,25,NA,41,79,0.519,11,27,0.407,16,26,0.615,8,38,27,6,5,9,23,"CHARLOTTE HORNETS",1,-4,6,-3,2,2
"317",328,328,58,58,"2017-02-25","@","SACRAMENTO KINGS","W",99,85,34,85,0.4,14,38,0.368,17,18,0.944,13,50,26,10,3,10,13,NA,31,79,0.392,11,28,0.393,12,15,0.8,9,41,18,3,6,14,19,"CHARLOTTE HORNETS",3,9,5,8,-3,-4
"318",284,284,14,14,"2016-11-23","","SAN ANTONIO SPURS","L",114,119,45,89,0.506,11,20,0.55,13,18,0.722,12,44,30,3,3,15,16,NA,44,86,0.512,13,31,0.419,18,20,0.9,8,34,28,9,8,9,18,"CHARLOTTE HORNETS",-2,10,-5,2,-5,6
"319",308,308,38,38,"2017-01-07","@","SAN ANTONIO SPURS","L",85,102,30,75,0.4,4,21,0.19,21,25,0.84,8,48,18,5,4,15,14,NA,36,89,0.404,13,34,0.382,17,20,0.85,9,43,29,9,8,7,21,"CHARLOTTE HORNETS",-9,5,4,-11,-4,8
"320",278,278,8,8,"2016-11-11","","TORONTO RAPTORS","L",111,113,38,93,0.409,17,41,0.415,18,24,0.75,18,57,22,1,4,11,16,NA,43,90,0.478,6,22,0.273,21,22,0.955,8,45,18,8,5,5,21,"CHARLOTTE HORNETS",11,12,-3,4,-1,6
"321",313,313,43,43,"2017-01-20","","TORONTO RAPTORS","W",113,78,40,80,0.5,12,25,0.48,21,25,0.84,11,51,24,9,4,14,13,NA,29,86,0.337,7,30,0.233,13,14,0.929,8,33,10,7,5,12,20,"CHARLOTTE HORNETS",5,18,8,14,-1,2
"322",326,326,56,56,"2017-02-15","@","TORONTO RAPTORS","L",85,90,32,76,0.421,13,38,0.342,8,9,0.889,5,44,21,9,6,17,18,NA,32,84,0.381,12,32,0.375,14,19,0.737,8,46,19,8,4,14,13,"CHARLOTTE HORNETS",1,-2,-6,2,2,3
"323",345,345,75,75,"2017-03-29","@","TORONTO RAPTORS","W",110,106,39,86,0.453,16,32,0.5,16,21,0.762,11,38,23,6,2,8,18,NA,38,83,0.458,11,31,0.355,19,24,0.792,13,44,23,4,7,13,22,"CHARLOTTE HORNETS",5,-6,-3,0,-5,-5
"324",277,277,7,7,"2016-11-09","","UTAH JAZZ","W",104,98,38,82,0.463,8,26,0.308,20,29,0.69,5,37,24,8,3,8,19,NA,38,82,0.463,8,34,0.235,14,18,0.778,10,46,24,5,6,12,22,"CHARLOTTE HORNETS",0,-9,6,0,-3,-4
"325",321,321,51,51,"2017-02-04","@","UTAH JAZZ","L",98,105,35,82,0.427,13,33,0.394,15,18,0.833,3,38,20,7,3,9,20,NA,38,81,0.469,13,33,0.394,16,24,0.667,11,51,16,5,4,13,18,"CHARLOTTE HORNETS",0,-13,-1,4,-1,-4
"326",296,296,26,26,"2016-12-14","@","WASHINGTON WIZARDS","L",106,109,38,74,0.514,14,33,0.424,16,21,0.762,5,33,25,7,8,18,18,NA,45,87,0.517,5,18,0.278,14,17,0.824,12,41,27,15,3,14,18,"CHARLOTTE HORNETS",9,-8,2,-2,5,4
"327",315,315,45,45,"2017-01-23","","WASHINGTON WIZARDS","L",99,109,35,90,0.389,8,32,0.25,21,25,0.84,12,43,24,7,5,8,19,NA,43,80,0.538,10,25,0.4,13,17,0.765,5,47,22,5,3,14,23,"CHARLOTTE HORNETS",-2,-4,8,2,2,-6
"328",339,339,69,69,"2017-03-18","","WASHINGTON WIZARDS","W",98,93,35,82,0.427,9,24,0.375,19,27,0.704,6,41,23,8,8,7,20,NA,29,79,0.367,11,33,0.333,24,31,0.774,8,44,21,6,7,12,21,"CHARLOTTE HORNETS",-2,-3,-5,2,1,-5
"329",348,348,78,78,"2017-04-04","@","WASHINGTON WIZARDS","L",111,118,40,79,0.506,12,34,0.353,19,22,0.864,9,37,21,5,3,16,17,NA,43,85,0.506,17,34,0.5,15,18,0.833,6,36,31,10,3,12,18,"CHARLOTTE HORNETS",-5,1,4,-10,0,4
"330",370,370,18,18,"2016-12-02","","CLEVELAND CAVALIERS","W",111,105,47,96,0.49,3,18,0.167,14,17,0.824,16,49,31,11,4,12,16,NA,45,83,0.542,10,26,0.385,5,10,0.5,6,33,30,5,1,18,15,"CHICAGO BULLS",-7,16,9,1,3,-6
"331",388,388,36,36,"2017-01-04","@","CLEVELAND CAVALIERS","W",106,94,41,85,0.482,13,30,0.433,11,15,0.733,12,43,23,8,3,12,18,NA,34,83,0.41,8,25,0.32,18,24,0.75,16,44,13,6,2,15,16,"CHICAGO BULLS",5,-1,-7,10,1,-3
"332",411,411,59,59,"2017-02-25","@","CLEVELAND CAVALIERS","W",117,99,46,93,0.495,15,30,0.5,10,16,0.625,10,47,34,6,0,7,13,NA,37,80,0.463,14,37,0.378,11,15,0.733,4,40,24,5,3,12,17,"CHICAGO BULLS",1,7,-1,10,-3,-5
"333",427,427,75,75,"2017-03-30","","CLEVELAND CAVALIERS","W",99,93,38,90,0.422,12,25,0.48,11,18,0.611,15,51,26,11,3,12,15,NA,37,83,0.446,10,27,0.37,9,16,0.563,9,44,23,6,5,15,22,"CHICAGO BULLS",2,7,2,3,-2,-3
"334",371,371,19,19,"2016-12-03","@","DALLAS MAVERICKS","L",82,107,32,71,0.451,3,13,0.231,15,21,0.714,11,43,9,4,5,20,22,NA,40,87,0.46,13,31,0.419,14,18,0.778,13,42,31,11,2,10,19,"CHICAGO BULLS",-10,1,1,-22,3,10
"335",395,395,43,43,"2017-01-17","","DALLAS MAVERICKS","L",98,99,37,82,0.451,6,14,0.429,18,22,0.818,11,43,23,6,3,13,22,NA,37,78,0.474,11,28,0.393,14,18,0.778,6,36,27,5,2,12,21,"CHICAGO BULLS",-5,7,4,-4,1,1
"336",367,367,15,15,"2016-11-22","@","DENVER NUGGETS","L",107,110,43,95,0.453,6,18,0.333,15,18,0.833,10,48,22,6,11,6,18,NA,43,100,0.43,10,22,0.455,14,17,0.824,17,55,26,5,6,10,14,"CHICAGO BULLS",-4,-7,1,-4,5,-4
"337",412,412,60,60,"2017-02-28","","DENVER NUGGETS","L",107,125,44,96,0.458,10,26,0.385,9,10,0.9,11,35,26,10,3,12,19,NA,45,80,0.563,13,30,0.433,22,24,0.917,6,45,26,6,2,16,16,"CHICAGO BULLS",-3,-10,-13,0,1,-4
"338",373,373,21,21,"2016-12-06","@","DETROIT PISTONS","L",91,102,33,75,0.44,2,15,0.133,23,32,0.719,9,45,15,6,7,14,20,NA,40,88,0.455,8,21,0.381,14,21,0.667,9,44,24,10,5,9,23,"CHICAGO BULLS",-6,1,9,-9,2,5
"339",379,379,27,27,"2016-12-19","","DETROIT PISTONS","W",113,82,49,82,0.598,8,16,0.5,7,7,1,9,46,34,9,5,13,13,NA,34,83,0.41,3,23,0.13,11,13,0.846,10,32,19,8,3,11,8,"CHICAGO BULLS",5,14,-4,15,2,2
"340",415,415,63,63,"2017-03-06","@","DETROIT PISTONS","L",95,109,34,83,0.41,8,28,0.286,19,21,0.905,7,37,21,3,5,10,20,NA,45,92,0.489,6,21,0.286,13,20,0.65,10,48,26,7,3,6,19,"CHICAGO BULLS",2,-11,6,-5,2,4
"341",424,424,72,72,"2017-03-22","","DETROIT PISTONS","W",117,95,47,80,0.588,11,23,0.478,12,19,0.632,7,36,36,12,2,11,20,NA,39,88,0.443,7,20,0.35,10,17,0.588,16,44,18,6,1,15,17,"CHICAGO BULLS",4,-8,2,18,1,-4
"342",405,405,53,53,"2017-02-08","@","GOLDEN STATE WARRIORS","L",92,123,37,92,0.402,4,24,0.167,14,19,0.737,15,44,25,7,2,14,17,NA,48,85,0.565,15,28,0.536,12,13,0.923,5,45,37,9,5,12,17,"CHICAGO BULLS",-11,-1,2,-12,-3,2
"343",413,413,61,61,"2017-03-02","","GOLDEN STATE WARRIORS","W",94,87,36,82,0.439,5,19,0.263,17,21,0.81,7,49,19,9,5,15,15,NA,34,88,0.386,6,30,0.2,13,14,0.929,6,41,23,10,6,15,18,"CHICAGO BULLS",-1,8,4,-4,-1,0
"344",403,403,51,51,"2017-02-03","@","HOUSTON ROCKETS","L",117,121,48,100,0.48,8,25,0.32,13,18,0.722,14,53,30,7,7,14,23,NA,44,98,0.449,16,43,0.372,17,25,0.68,8,48,24,7,3,11,23,"CHICAGO BULLS",-8,5,-4,6,4,3
"345",417,417,65,65,"2017-03-10","","HOUSTON ROCKETS","L",94,115,38,98,0.388,9,39,0.231,9,12,0.75,11,49,24,9,4,18,21,NA,37,89,0.416,15,47,0.319,26,32,0.813,11,54,26,11,4,17,15,"CHICAGO BULLS",-6,-5,-17,-2,0,1
"346",354,354,2,2,"2016-10-29","","INDIANA PACERS","W",118,101,45,86,0.523,9,21,0.429,19,21,0.905,13,47,34,8,6,12,14,NA,43,88,0.489,7,18,0.389,8,9,0.889,8,33,34,8,7,13,16,"CHICAGO BULLS",2,14,11,0,-1,-1
"347",358,358,6,6,"2016-11-05","@","INDIANA PACERS","L",94,111,34,79,0.43,6,18,0.333,20,25,0.8,13,40,17,8,5,16,13,NA,46,86,0.535,12,26,0.462,7,12,0.583,8,36,27,8,9,11,20,"CHICAGO BULLS",-6,4,13,-10,-4,5
"348",383,383,31,31,"2016-12-26","","INDIANA PACERS","W",90,85,32,83,0.386,6,25,0.24,20,28,0.714,16,48,17,10,3,13,15,NA,34,81,0.42,9,25,0.36,8,10,0.8,9,40,26,5,5,16,21,"CHICAGO BULLS",-3,8,12,-9,-2,-3
"349",385,385,33,33,"2016-12-30","@","INDIANA PACERS","L",101,111,35,84,0.417,6,23,0.261,25,31,0.806,15,47,17,8,5,13,23,NA,39,81,0.481,7,19,0.368,26,30,0.867,8,42,26,7,6,11,22,"CHICAGO BULLS",-1,5,-1,-9,-1,2
"350",365,365,13,13,"2016-11-19","@","LOS ANGELES CLIPPERS","L",95,102,33,77,0.429,9,30,0.3,20,24,0.833,15,41,17,7,4,12,20,NA,36,77,0.468,11,27,0.407,19,23,0.826,11,38,20,6,2,13,20,"CHICAGO BULLS",-2,3,1,-3,2,-1
"351",414,414,62,62,"2017-03-04","","LOS ANGELES CLIPPERS","L",91,101,35,83,0.422,6,17,0.353,15,20,0.75,14,45,26,11,0,19,24,NA,41,85,0.482,6,25,0.24,13,16,0.813,11,37,20,7,5,14,17,"CHICAGO BULLS",0,8,2,6,-5,5
"352",366,366,14,14,"2016-11-20","@","LOS ANGELES LAKERS","W",118,110,45,87,0.517,8,22,0.364,20,28,0.714,16,56,27,6,3,16,16,NA,41,93,0.441,13,31,0.419,15,21,0.714,10,37,26,11,3,10,19,"CHICAGO BULLS",-5,19,5,1,0,6
"353",369,369,17,17,"2016-11-30","","LOS ANGELES LAKERS","L",90,96,32,91,0.352,4,21,0.19,22,29,0.759,14,46,22,15,11,14,26,NA,33,81,0.407,2,8,0.25,28,41,0.683,18,60,17,12,3,23,24,"CHICAGO BULLS",2,-14,-6,5,8,-9
"354",394,394,42,42,"2017-01-15","@","MEMPHIS GRIZZLIES","W",108,104,40,78,0.513,4,17,0.235,24,35,0.686,6,47,18,8,5,12,14,NA,40,95,0.421,11,32,0.344,13,13,1,13,50,24,6,3,10,22,"CHICAGO BULLS",-7,-3,11,-6,2,2
"355",420,420,68,68,"2017-03-15","","MEMPHIS GRIZZLIES","L",91,98,34,91,0.374,11,28,0.393,12,15,0.8,14,45,22,6,6,5,19,NA,36,85,0.424,11,31,0.355,15,18,0.833,14,52,26,2,3,11,19,"CHICAGO BULLS",0,-7,-3,-4,3,-6
"356",361,361,9,9,"2016-11-10","@","MIAMI HEAT","W",98,95,37,89,0.416,6,16,0.375,18,20,0.9,12,48,18,7,2,10,12,NA,36,88,0.409,13,29,0.448,10,15,0.667,14,46,22,8,5,13,19,"CHICAGO BULLS",-7,2,8,-4,-3,-3
"357",375,375,23,23,"2016-12-10","","MIAMI HEAT","W",105,100,38,84,0.452,1,8,0.125,28,31,0.903,12,47,17,8,6,11,15,NA,42,91,0.462,5,20,0.25,11,18,0.611,14,43,25,5,5,12,22,"CHICAGO BULLS",-4,4,17,-8,1,-1
"358",400,400,48,48,"2017-01-27","","MIAMI HEAT","L",88,100,33,78,0.423,3,13,0.231,19,25,0.76,9,43,19,7,9,21,12,NA,41,89,0.461,9,24,0.375,9,11,0.818,7,40,25,14,2,10,17,"CHICAGO BULLS",-6,3,10,-6,7,11
"359",377,377,25,25,"2016-12-15","@","MILWAUKEE BUCKS","L",97,108,35,74,0.473,5,20,0.25,22,29,0.759,6,41,23,5,3,16,16,NA,45,95,0.474,11,20,0.55,7,13,0.538,13,42,32,8,5,8,20,"CHICAGO BULLS",-6,-1,15,-9,-2,8
"360",378,378,26,26,"2016-12-16","","MILWAUKEE BUCKS","L",69,95,28,92,0.304,5,21,0.238,8,15,0.533,19,50,17,7,2,12,14,NA,38,82,0.463,10,25,0.4,9,13,0.692,11,53,26,7,4,11,14,"CHICAGO BULLS",-5,-3,-1,-9,-2,1
"361",386,386,34,34,"2016-12-31","","MILWAUKEE BUCKS","L",96,116,33,83,0.398,10,27,0.37,20,28,0.714,14,37,23,9,5,11,21,NA,43,76,0.566,9,15,0.6,21,27,0.778,8,42,29,7,8,12,19,"CHICAGO BULLS",1,-5,-1,-6,-3,-1
"362",426,426,74,74,"2017-03-26","@","MILWAUKEE BUCKS","W",109,94,46,85,0.541,10,21,0.476,7,10,0.7,10,49,33,4,2,14,16,NA,37,84,0.44,7,23,0.304,13,17,0.765,9,34,20,8,0,9,9,"CHICAGO BULLS",3,15,-6,13,2,5
"363",376,376,24,24,"2016-12-13","","MINNESOTA TIMBERWOLVES","L",94,99,38,87,0.437,4,15,0.267,14,19,0.737,13,42,20,7,6,9,16,NA,38,86,0.442,6,21,0.286,17,22,0.773,14,48,24,3,8,14,14,"CHICAGO BULLS",-2,-6,-3,-4,-2,-5
"364",407,407,55,55,"2017-02-12","@","MINNESOTA TIMBERWOLVES","L",89,117,35,84,0.417,10,25,0.4,9,13,0.692,9,35,22,7,2,18,24,NA,44,81,0.543,6,24,0.25,23,26,0.885,10,46,27,11,4,14,14,"CHICAGO BULLS",4,-11,-14,-5,-2,4
"365",393,393,41,41,"2017-01-14","","NEW ORLEANS PELICANS","W",107,99,43,101,0.426,8,20,0.4,13,23,0.565,21,63,22,10,6,10,20,NA,39,84,0.464,7,23,0.304,14,21,0.667,6,42,27,3,6,11,19,"CHICAGO BULLS",1,21,-1,-5,0,-1
"366",429,429,77,77,"2017-04-02","@","NEW ORLEANS PELICANS","W",117,110,45,92,0.489,13,26,0.5,14,18,0.778,9,49,26,7,6,11,23,NA,33,81,0.407,10,30,0.333,34,35,0.971,6,40,24,7,4,12,14,"CHICAGO BULLS",3,9,-20,2,2,-1
"367",357,357,5,5,"2016-11-04","","NEW YORK KNICKS","L",104,117,37,84,0.44,8,23,0.348,22,27,0.815,15,42,15,4,4,12,16,NA,46,89,0.517,9,21,0.429,16,21,0.762,11,40,32,7,2,5,23,"CHICAGO BULLS",-1,2,6,-17,2,7
"368",392,392,40,40,"2017-01-12","@","NEW YORK KNICKS","L",89,104,35,89,0.393,3,18,0.167,16,21,0.762,14,43,20,5,4,12,12,NA,44,92,0.478,7,23,0.304,9,11,0.818,17,48,21,3,7,12,17,"CHICAGO BULLS",-4,-5,7,-1,-3,0
"369",430,430,78,78,"2017-04-04","@","NEW YORK KNICKS","L",91,100,32,85,0.376,6,27,0.222,21,23,0.913,11,37,22,7,5,14,15,NA,42,89,0.472,6,23,0.261,10,16,0.625,16,54,26,4,8,14,22,"CHICAGO BULLS",0,-17,11,-4,-3,0
"370",390,390,38,38,"2017-01-09","","OKLAHOMA CITY THUNDER","L",94,109,34,83,0.41,7,19,0.368,19,22,0.864,9,38,18,7,2,11,13,NA,47,83,0.566,7,24,0.292,8,11,0.727,6,42,30,5,5,12,17,"CHICAGO BULLS",0,-4,11,-12,-3,-1
"371",402,402,50,50,"2017-02-01","@","OKLAHOMA CITY THUNDER","W",128,100,49,81,0.605,6,15,0.4,24,30,0.8,4,42,25,7,2,9,19,NA,38,100,0.38,10,37,0.27,14,17,0.824,11,37,17,6,4,9,23,"CHICAGO BULLS",-4,5,10,8,-2,0
"372",359,359,7,7,"2016-11-07","","ORLANDO MAGIC","W",112,80,42,89,0.472,3,19,0.158,25,31,0.806,15,56,26,7,4,8,11,NA,33,85,0.388,9,30,0.3,5,6,0.833,6,39,28,6,6,14,23,"CHICAGO BULLS",-6,17,20,-2,-2,-6
"373",398,398,46,46,"2017-01-24","@","ORLANDO MAGIC","W",100,92,35,77,0.455,7,22,0.318,23,30,0.767,6,44,12,13,6,13,19,NA,35,85,0.412,7,22,0.318,15,20,0.75,12,48,18,7,2,19,18,"CHICAGO BULLS",0,-4,8,-6,4,-6
"374",416,416,64,64,"2017-03-08","@","ORLANDO MAGIC","L",91,98,36,81,0.444,12,28,0.429,7,11,0.636,9,44,24,3,4,16,16,NA,37,89,0.416,7,25,0.28,17,21,0.81,15,48,21,10,4,9,17,"CHICAGO BULLS",5,-4,-10,3,0,7
"375",433,433,81,81,"2017-04-10","","ORLANDO MAGIC","W",122,75,48,89,0.539,12,26,0.462,14,16,0.875,11,54,33,12,4,12,16,NA,29,84,0.345,5,27,0.185,12,16,0.75,9,37,18,5,5,16,18,"CHICAGO BULLS",7,17,2,15,-1,-4
"376",368,368,16,16,"2016-11-25","@","PHILADELPHIA 76ERS","W",105,89,40,90,0.444,6,21,0.286,19,26,0.731,11,51,24,10,5,12,17,NA,31,78,0.397,9,22,0.409,18,22,0.818,8,48,18,7,8,19,21,"CHICAGO BULLS",-3,3,1,6,-3,-7
"377",401,401,49,49,"2017-01-29","","PHILADELPHIA 76ERS","W",121,108,45,89,0.506,8,14,0.571,23,28,0.821,10,49,29,8,5,10,11,NA,44,99,0.444,10,28,0.357,10,14,0.714,11,43,26,8,8,12,22,"CHICAGO BULLS",-2,6,13,3,-3,-2
"378",425,425,73,73,"2017-03-24","","PHILADELPHIA 76ERS","L",107,117,37,91,0.407,10,24,0.417,23,31,0.742,15,39,22,9,5,14,15,NA,46,83,0.554,8,25,0.32,17,23,0.739,11,46,23,10,4,18,22,"CHICAGO BULLS",2,-7,6,-1,1,-4
"379",431,431,79,79,"2017-04-06","@","PHILADELPHIA 76ERS","W",102,90,39,91,0.429,8,25,0.32,16,17,0.941,10,57,27,7,6,16,19,NA,33,91,0.363,7,33,0.212,17,22,0.773,10,50,19,10,3,13,19,"CHICAGO BULLS",1,7,-1,8,3,3
"380",406,406,54,54,"2017-02-10","@","PHOENIX SUNS","L",97,115,37,86,0.43,5,19,0.263,18,22,0.818,12,41,20,7,5,11,16,NA,48,95,0.505,8,19,0.421,11,13,0.846,13,43,25,4,8,8,18,"CHICAGO BULLS",-3,-2,7,-5,-3,3
"381",410,410,58,58,"2017-02-24","","PHOENIX SUNS","W",128,121,46,98,0.469,12,26,0.462,24,31,0.774,11,46,31,14,4,12,21,NA,49,93,0.527,8,24,0.333,15,25,0.6,8,43,27,8,6,18,23,"CHICAGO BULLS",4,3,9,4,-2,-6
"382",363,363,11,11,"2016-11-15","@","PORTLAND TRAIL BLAZERS","W",113,88,41,98,0.418,7,20,0.35,24,28,0.857,19,67,16,7,4,10,19,NA,34,95,0.358,9,34,0.265,11,18,0.611,15,49,17,8,4,11,18,"CHICAGO BULLS",-2,18,13,-1,0,-1
"383",372,372,20,20,"2016-12-05","","PORTLAND TRAIL BLAZERS","L",110,112,35,83,0.422,7,23,0.304,33,38,0.868,15,50,16,8,11,15,17,NA,45,93,0.484,9,24,0.375,13,18,0.722,10,38,25,9,8,9,27,"CHICAGO BULLS",-2,12,20,-9,3,6
"384",397,397,45,45,"2017-01-21","","SACRAMENTO KINGS","W",102,99,34,83,0.41,6,17,0.353,28,33,0.848,14,48,22,7,7,11,18,NA,37,84,0.44,9,26,0.346,16,21,0.762,9,40,20,7,5,9,23,"CHICAGO BULLS",-3,8,12,2,2,2
"385",404,404,52,52,"2017-02-06","@","SACRAMENTO KINGS","W",112,107,43,81,0.531,6,19,0.316,20,31,0.645,8,35,21,10,3,8,17,NA,41,79,0.519,11,28,0.393,14,16,0.875,9,40,27,4,5,15,25,"CHICAGO BULLS",-5,-5,6,-6,-2,-7
"386",374,374,22,22,"2016-12-08","","SAN ANTONIO SPURS","W",95,91,35,80,0.438,4,17,0.235,21,27,0.778,11,51,24,7,5,20,13,NA,39,97,0.402,9,28,0.321,4,5,0.8,11,43,21,12,8,12,18,"CHICAGO BULLS",-5,8,17,3,-3,8
"387",382,382,30,30,"2016-12-25","@","SAN ANTONIO SPURS","L",100,119,39,86,0.453,7,18,0.389,15,20,0.75,14,38,20,9,1,14,19,NA,48,85,0.565,9,18,0.5,14,19,0.737,11,43,30,7,3,13,19,"CHICAGO BULLS",-2,-5,1,-10,-2,1
"388",389,389,37,37,"2017-01-07","","TORONTO RAPTORS","W",123,118,38,97,0.392,11,28,0.393,36,39,0.923,17,60,25,5,2,14,27,NA,37,85,0.435,8,31,0.258,36,43,0.837,6,41,20,11,5,10,22,"CHICAGO BULLS",3,19,0,5,-3,4
"389",408,408,56,56,"2017-02-14","","TORONTO RAPTORS","W",105,94,35,73,0.479,7,17,0.412,28,35,0.8,7,37,22,8,5,17,23,NA,35,77,0.455,5,20,0.25,19,24,0.792,8,34,15,9,1,16,26,"CHICAGO BULLS",2,3,9,7,4,1
"390",423,423,71,71,"2017-03-21","@","TORONTO RAPTORS","L",120,122,42,90,0.467,14,37,0.378,22,27,0.815,9,39,25,9,10,14,24,NA,47,95,0.495,8,23,0.348,20,27,0.741,16,50,18,6,4,16,23,"CHICAGO BULLS",6,-11,2,7,6,-2
"391",364,364,12,12,"2016-11-17","@","UTAH JAZZ","W",85,77,33,90,0.367,5,17,0.294,14,16,0.875,14,46,8,7,6,8,16,NA,30,78,0.385,5,25,0.2,12,14,0.857,10,48,11,4,3,13,14,"CHICAGO BULLS",0,-2,2,-3,3,-5
"392",422,422,70,70,"2017-03-18","","UTAH JAZZ","W",95,86,38,80,0.475,7,19,0.368,12,14,0.857,7,39,24,7,9,10,18,NA,31,81,0.383,7,25,0.28,17,25,0.68,17,49,15,6,8,14,12,"CHICAGO BULLS",0,-10,-5,9,1,-4
"393",362,362,10,10,"2016-11-12","","WASHINGTON WIZARDS","W",106,95,39,97,0.402,5,15,0.333,23,25,0.92,15,52,21,7,6,10,20,NA,38,91,0.418,4,13,0.308,15,18,0.833,13,49,19,3,7,12,22,"CHICAGO BULLS",1,3,8,2,-1,-2
"394",380,380,28,28,"2016-12-21","","WASHINGTON WIZARDS","L",97,107,38,95,0.4,6,21,0.286,15,19,0.789,17,49,25,4,5,14,18,NA,43,82,0.524,3,18,0.167,18,25,0.72,6,44,23,7,3,10,20,"CHICAGO BULLS",3,5,-3,2,2,4
"395",391,391,39,39,"2017-01-10","@","WASHINGTON WIZARDS","L",99,101,35,88,0.398,10,27,0.37,19,21,0.905,12,44,19,10,2,17,18,NA,42,83,0.506,11,22,0.5,6,9,0.667,7,42,24,8,6,21,24,"CHICAGO BULLS",-1,2,13,-5,-4,-4
"396",421,421,69,69,"2017-03-17","@","WASHINGTON WIZARDS","L",107,112,44,88,0.5,7,27,0.259,12,18,0.667,15,53,28,5,5,18,19,NA,46,101,0.455,10,26,0.385,10,12,0.833,13,40,34,5,6,10,17,"CHICAGO BULLS",-3,13,2,-6,-1,8
"397",454,454,14,14,"2016-11-25","","DALLAS MAVERICKS","W",128,90,43,85,0.506,20,43,0.465,22,24,0.917,9,47,30,9,3,14,16,NA,37,91,0.407,8,35,0.229,8,12,0.667,11,39,29,5,4,13,21,"CLEVELAND CAVALIERS",12,8,14,1,-1,1
"398",487,487,47,47,"2017-01-30","@","DALLAS MAVERICKS","L",97,104,35,75,0.467,12,32,0.375,15,21,0.714,6,42,17,6,3,17,17,NA,39,86,0.453,9,32,0.281,17,18,0.944,9,40,19,11,2,9,17,"CLEVELAND CAVALIERS",3,2,-2,-2,1,8
"399",493,493,53,53,"2017-02-11","","DENVER NUGGETS","W",125,109,46,84,0.548,15,30,0.5,18,22,0.818,8,45,30,9,3,15,16,NA,39,97,0.402,12,37,0.324,19,22,0.864,17,45,23,8,4,12,22,"CLEVELAND CAVALIERS",3,0,-1,7,-1,3
"400",510,510,70,70,"2017-03-22","@","DENVER NUGGETS","L",113,126,43,85,0.506,15,37,0.405,12,14,0.857,7,38,22,4,4,10,12,NA,51,96,0.531,11,26,0.423,13,13,1,10,44,35,7,0,6,16,"CLEVELAND CAVALIERS",4,-6,-1,-13,4,4
"401",452,452,12,12,"2016-11-18","","DETROIT PISTONS","W",104,81,40,83,0.482,11,25,0.44,13,14,0.929,5,52,26,4,8,13,14,NA,29,93,0.312,6,19,0.316,17,20,0.85,11,44,23,5,4,7,15,"CLEVELAND CAVALIERS",5,8,-4,3,4,6
"402",470,470,30,30,"2016-12-26","@","DETROIT PISTONS","L",90,106,30,79,0.38,11,28,0.393,19,23,0.826,10,47,19,8,3,21,23,NA,41,92,0.446,16,28,0.571,8,15,0.533,10,45,25,12,4,12,19,"CLEVELAND CAVALIERS",-5,2,11,-6,-1,9
"403",503,503,63,63,"2017-03-09","@","DETROIT PISTONS","L",101,106,39,84,0.464,11,39,0.282,12,19,0.632,8,42,24,4,1,9,17,NA,41,88,0.466,9,26,0.346,15,19,0.789,11,45,22,6,1,7,15,"CLEVELAND CAVALIERS",2,-3,-3,2,0,2
"404",506,506,66,66,"2017-03-14","","DETROIT PISTONS","W",128,96,46,77,0.597,19,30,0.633,17,23,0.739,3,41,29,4,3,9,18,NA,37,99,0.374,4,19,0.211,18,19,0.947,16,45,20,6,1,8,19,"CLEVELAND CAVALIERS",15,-4,-1,9,2,1
"405",469,469,29,29,"2016-12-25","","GOLDEN STATE WARRIORS","W",109,108,37,95,0.389,12,35,0.343,23,32,0.719,18,44,20,14,2,12,19,NA,37,77,0.481,9,30,0.3,25,29,0.862,5,42,25,8,4,19,24,"CLEVELAND CAVALIERS",3,2,-2,-5,-2,-7
